id,genre,track_name,artist_name,valence,energy
7iBSkXB0pTvZasOLf0Qxk9,singer-songwriter,Autumn Leaves - Deluxe Edition,Ed Sheeran,0.431,0.257
38YgZVHPWOWsKrsCXz6JyP,singer-songwriter,Come On Get Higher,Matt Nathanson,0.617,0.623
6vxHp3CDNo0afgKGp2yi1E,singer-songwriter,Me and Julio Down by the Schoolyard,Paul Simon,0.798,0.816
3h3dCAV8O8BfCrvy5Wp2YF,singer-songwriter,Right Down the Line,Bonnie Raitt,0.746,0.644
5sM2GI0vMNZL7tvfPQfByV,singer-songwriter,Guaranteed,Eddie Vedder,0.127,0.00679
3VjqAJpp0VMdDVpoK4pLXv,ska,Kiss Me Deadly - Live,Reel Big Fish,0.601,0.854
1L5Tobj9N0LhqWcrKwKyFn,ska,Pizza Day,The Aquabats!,0.962,0.825
3mHN0yhcoPKS8aOf9xyqgZ,ska,Allow Them,The Mighty Mighty Bosstones,0.76,0.925
2d6kVRS2H7OVOyPGlDsBar,ska,My Girlfriend's On Drugs,Big D and the Kids Table,0.663,0.98
0tBVx67CLned8W85wPAuqT,ska,Say Ten,Reel Big Fish,0.912,0.882
2uHQipG9C3Q2Lj1FerZIND,ska,"Day In, Day Out",Streetlight Manifesto,0.55,0.915
0BvtEvt2oftqEAwOLl4ujT,ska,Lost It,The Hippos,0.503,0.98
1wZYHpKJZjqB8jT5TS5u6H,ska,Don de Lion,Various Artists,0.719,0.931
0FdTBwYr1aNF1smfqaoCde,ska,Smoke Two Joints,Sublime,0.316,0.56
5lG6Q3Av5Fm2eKyzQuR7UJ,ska,The Upper Hand,The Mighty Mighty Bosstones,0.879,0.987
1ad0e5axig7dXpzqYVEUcs,ska,The Rest Is Yet To Be Told,The Cigarres,0.955,0.745
2VTJvVFbxxCGGh2AL1uiCL,ska,Are You Sure This Is Cool? - Best Of,Reel Big Fish,0.805,0.947
7xWrsdFPzVuH8lBkb4XbSE,ska,Handbook For The Sellout,Five Iron Frenzy,0.326,0.974
0SJFnuBw1k5yhqIUdNw0Nj,ska,Hell,Streetlight Manifesto,0.851,0.957
2vEzDdXhuVUqCEgi0JRJwH,ska,Greatest-Hits,Sublime,0.483,0.592
0HLWvLKQWpFdPhgk6ym58n,sleep,Who Says,John Mayer,0.367,0.509
0Cll7d8lmNn05ZOVm5l5va,sleep,Over The Rainbow/What A Wonderful World,Various Artists,0.661,0.16
0Qw7qGuXlVBZLcfoQ17yZn,sleep,Old Pine,Ben Howard,0.226,0.358
0fySyVgczjbjbxMwNrdwkp,sleep,Leave Your Lover,Sam Smith,0.402,0.255
3GCL1PydwsLodcpv0Ll1ch,sleep,You Belong With Me,Taylor Swift,0.443,0.783
3YPiRYIUFlcQ0aaLGmeswS,sleep,Sunburn - Deluxe Edition,Ed Sheeran,0.234,0.098
2E8b9rCHCWNr0CrZSTVJCT,sleep,Lucky Ones,Lana Del Rey,0.271,0.416
3PSMcb1gU5A8DveqU2K4z2,sleep,Slow Dancing in a Burning Room - Acoustic,John Mayer,0.378,0.313
6k7b4mcxLP5HPo6hNoXoM6,sleep,Shot For Me,Drake,0.177,0.465
1hWYT0w2R0J19rlVkiez7X,sleep,Battle Scars (with Guy Sebastian),Lupe Fiasco,0.494,0.811
4GMCZUi6cVQJ5wPWwJ36rW,sleep,Underdog,You Me At Six,0.787,0.961
1TxgpYKweWwiQ1GDcZRm5O,songwriter,8 Good Reasons,Sinéad O'Connor,0.526,0.466
1RVZH0clK31T3qB4eZykLp,songwriter,What It Is,Mark Knopfler,0.482,0.672
2UPZZIu7f0zRuyHGZDZ6dq,songwriter,Love the One You're With,Various Artists,0.223,0.469
0YA6BYi1Fwv58UfX3M1z7f,songwriter,Jesus Was a Cross Maker,Judee Sill,0.521,0.295
11tXsK4Jjfrew3lx7qcz2m,songwriter,You`ve Got A Friend,London Heritage Orchestra,0.501,0.227
1qEyqHR1xsj2MC4Qy0dsaI,songwriter,6th Avenue Heartache,The Wallflowers,0.531,0.853
4g42pKx1brnQjiXBVUmFxd,songwriter,"When It's Gone, It's Gone",Bruce Cockburn,0.415,0.302
64zdnlftDUEpPQbOut0sV2,songwriter,Fireproof,The National,0.311,0.472
3nKG9g0QABptYiA8rW0udg,songwriter,Up To My Neck In You,Mark Kozelek,0.437,0.224
6KGhH4mm1rHttp4wBIcNj7,songwriter,Take Me to Church,Sinéad O'Connor,0.625,0.714
18F8nkyPfuBKvHVhIeU6Ad,songwriter,A Little Bit Of Me,Melissa Etheridge,0.893,0.936
7Gb8fPFCLfqbLAWd0yk76o,songwriter,The First Time Ever I Saw Your Face,Bert Jansch,0.619,0.352
4wO69mm6o7zhaZqSX7YETw,songwriter,The Maker,Various Artists,0.821,0.623
34u3Bj1KVxKWfA07yDJ2vG,songwriter,Wicked Game,Chris Isaak,0.359,0.3
5I30RPUteCcsW01BJ3qKTY,songwriter,The Ghost In You,Robyn Hitchcock,0.25,0.233
3aNxoS85gPgXzaVMQ6N5ui,soul,A Change Is Gonna Come,Leela James,0.148,0.311
5pnvs9jplQQE7uxdyHhTta,soul,Georgia On My Mind,Ray Charles & Friends,0.197,0.235
4tNwSIfpoBXVcGGzrZ1tJU,soul,Love Really Hurts Without You,Billy Ocean,0.853,0.822
4IMArXimMttK8tB0UBa0Ue,soul,Don't Leave Me This Way - Single Version,Various Artists,0.611,0.69
6wivOBxMhsVXERBK7vdDPb,soul,Slow Dance,John Legend,0.691,0.559
4kaBnHk9bo1x9NlxU4Q2hG,soul,Three Times A Lady - Single Version,Commodores,0.194,0.0989
3DkaXDmC0qaFNAxgLMuwX4,soul,Dontchange,Musiq Soulchild,0.2,0.526
2ZL2jiRQOmCFAg836eXKd4,soul,"Trouble Man - From ""Trouble Man"" Soundtrack",Marvin Gaye,0.572,0.324
0AIfr4oi192dWLRJZrRz1O,soul,I Believe I Can Fly,R. Kelly,0.0574,0.473
1fhVIXrRDlJVqa9EOzPIBd,soul,Mr. Bojangles,Nina Simone,0.26,0.291
1lSBvNN5KpRC0OfzEJjY7L,soul,You Are The Sunshine Of My Life,Stevie Wonder,0.679,0.481
0ZOJHBNaRZYGD9yl7cDS3T,soul,No Love,Erykah Badu,0.731,0.627
157llmCqs15bAa3T4z3H1a,soul,Summer In The City,Quincy Jones,0.345,0.281
71mz64uiJBeBG39iCG4n04,soul,Hey Brother,Aloe Blacc,0.855,0.742
5q43V1E9zfmZ84Pt6g9g5i,soul,Too Much,Various Artists,0.866,0.946
5CxLlTsLRxZJCzsHYEBIfj,soundtracks,Daniel's 9th Cipher,Hans Zimmer,0.0263,0.0688
3hXqZ6EQaT9zhIanKPoVsY,soundtracks,Solomon Vandy,Blood Diamond,0.0304,0.232
3GV4XBla6RrJ4WMqlhzd3u,soundtracks,"Hopelessly Devoted To You - From ""Grease"" Original Motion Picture Soundtrack",Various Artists,0.364,0.427
7jtGa7FmUx7YxTbiy6tEsX,soundtracks,Don't You (Forget About Me) - 2001 Remastered Version,Various Artists,0.718,0.777
5eZiC96lRq6IPHEOnbw0KS,soundtracks,Up Is Down,Hans Zimmer,0.114,0.434
1QfzxPGPepFcFNnvC248JB,soundtracks,From Western Woods to Beaversdam,Harry Gregson-Williams,0.0387,0.095
34nxgXFCPzDphUJGuRsn10,soundtracks,"Be Prepared - From ""The Lion King"" / Soundtrack Version",Various Artists,0.372,0.417
2Rddbad3XaTds95LY8iidH,soundtracks,What's This?,Various Artists,0.489,0.411
1BfF1EHnLG6Bz7e0YLKk1Z,soundtracks,The Wedding - Instrumental,James Horner,0.0343,0.00891
2zzUpZCsVZgA7S2cr6IFwp,soundtracks,"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.964,0.096
60lpxsz5DjjZAChH8dzFDt,soundtracks,Making Christmas,Various Artists,0.256,0.386
05XPxcgHp4I4CFlOhMnskS,soundtracks,Super Mario Galaxy: Gusty Garden Galaxy,Andrew Skeet,0.32,0.316
2Yjv7MOdst5y6fFsq4cKOL,soundtracks,The Heart Asks Pleasure First / The Promise - Edit,Michael Nyman,0.231,0.276
2ryMBpX3mitNLNuRIgcXvJ,spanish,Tu Cárcel,Los Bukis,0.906,0.777
0FztUda0RBUZRPjpHA7m7c,spanish,¿Qué Pasa?,Juanes,0.727,0.822
1NYlRqRkddYFzJTgVUpmwj,spanish,Recházame,Prince Royce,0.933,0.864
7J0niAY0FLzGiCVJUREl88,spanish,Escuela de Calor,Radio Futura,0.961,0.804
70g7OnFKM8RAxrLtohm7gm,spanish,Debate De 4,Romeo Santos,0.834,0.755
1nFegzeHPJCyhM4ZRx6nSc,spanish,Pasos de gigantes,Bacilos,0.944,0.666
2dwhMQsFeHr2S787WxqAqW,spanish,You Sang To Me,Marc Anthony,0.741,0.894
595QIvVFKE35zZedxwBE95,spanish,Down,R.K.M & Ken-Y,0.728,0.786
0W8nDs4H2cqxxAgszNMYO3,spanish,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundial de la FIFA (TM) Sudafrica 2010),Shakira,0.757,0.867
5BwRO8sd8esywd8C7jsgIF,spanish,La Vida Es Un Carnaval,Salsa,0.728,0.801
3lnC24qdd2kl0k3uIjruMM,spanish,Hermoso Cariño,Vicente Fernández,0.43,0.415
1MQmr7v4wvX5rcfFMy1ggI,spanish,Vas A Llorar Por Mí,Banda El Recodo,0.848,0.41
3DYm7Lp7Fc3xf6WSCq5ntE,spanish,Cómo hablar,Amaral,0.626,0.775
2itL5ufxxduT1hUocBvSdJ,spanish,Dejarte de Amar,Camila,0.219,0.715
4n82bvvKnaCSbM0pXWbR1S,spanish,Amigo,Romeo Santos,0.866,0.753
4hy4fb5D1KL50b3sng9cjw,study,Smells Like Teen Spirit,Nirvana,0.826,0.875
1sScWpEFQBSsnwRnyFtycm,study,La valse d'Amélie - Version piano,Yann Tiersen,0.179,0.179
2iXdwVdzA0KrI2Q0iZNJbX,study,Better Together,Jack Johnson,0.659,0.346
2EfZVAmlo67ydkGe1NwpDw,study,Landfill,Daughter,0.397,0.482
0MhCb3iakymVqQIOeYPSUf,study,Soldier,Gavin DeGraw,0.49,0.74
0obzwoGjXdORtAwYWZ9s53,study,Grade 8,Ed Sheeran,0.781,0.807
7pNC5ZIKtwUK0ReSpM3P9f,study,Black Widow,Iggy Azalea,0.519,0.72
6rvo2EAdn5U47Nn9kWhLpz,study,Heartbeat,Childish Gambino,0.368,0.558
1mea3bSkSGXuIRvnydlB5b,study,Viva La Vida,Coldplay,0.417,0.617
3x1QE1uiG9wqYL7oBW4C8Z,study,Daydream,Tycho,0.311,0.824
7ifWgqspqvPpQWXCfyrho4,study,Dream Within a Dream,Hans Zimmer,0.0516,0.402
2VDdwJYNMfRfkavUp6OR3T,study,Moonlight Sonata,Relaxing Piano Music Consort,0.392,0.149
2gNAGt7gUiMkagkhIiDLPm,summer,Dansa Pausa,Panetoz,0.644,0.863
6f3Kn4QtwZPU2IvwwDSbLF,summer,La Da Dee,Cody Simpson,0.566,0.828
0sL47UvoU2PrdxrSGu9IC0,summer,Summerplay - Radio Edit,Axento,0.705,0.719
6GpcFTcLIc0eeR7Q7dVMXZ,summer,Wasted,Tiësto,0.375,0.832
4yXNMbZrsFJbPTH0WfhwEB,summer,Young Volcanoes,Fall Out Boy,0.676,0.853
5rb9QrpfcKFHM1EUbSIurX,summer,Yeah! (feat. Lil Jon & Ludacris),Usher,0.583,0.791
5TOwCJuRa9H82eklOv2nj6,summer,West Coast,Lana Del Rey,0.429,0.624
6vSq5q5DCs1IvwKIq53hj2,summer,Animal,Miike Snow,0.654,0.721
2wqaekenSQZm7hxQOYt8oE,summer,Am I Wrong,Nico & Vinz,0.76,0.68
1pK5gULu87MbiONEUeOQyD,swedish,Felicia adjö,Cornelis Vreeswijk,0.721,0.415
2UP3LtHVsSiwt39JR4foQT,swedish,Kliff,Ola Magnell,0.61,0.645
5B6ApRNK2q36jrNhklL9oa,swedish,Norrländska präriens gudinna,Olle Ljungström,0.906,0.834
2CAcMHYILhxMCYia4U9aSb,swedish,Hetare Än Lava (med Syster Sol),General Knas,0.861,0.528
4BY21V6PCdPN60SvYW2iS4,swedish,Du är nog den,Melissa Horn,0.245,0.228
6oqjr8Apk7tlT7euw7YZzH,swedish,Oh Mama,Various Artists,0.942,0.935
2rYsDuqTkhx6qGvreh5Rqi,swedish,Stanna världen en stund,Glenmark Eriksson Strömstedt,0.784,0.7
2z5DiVx4fzXVHvxTuuQNKl,swedish,"Ska vi älska, så ska vi älska till Buddy Holly",Gyllene Tider,0.853,0.758
3VZQshi4COChhXaz7cLP02,swedish,I Love It (feat. Charli XCX),Icona Pop,0.838,0.905
0J8Vk7CPIv62zzsDR3aimT,swedish,Brusa högre lilla å,Various Artists,0.121,0.516
62WFwMkaTpVOBUuDqThFcZ,swedish,Sanna mina ord,Stress,0.707,0.835
1qIAqSCPcRkkNU8dj5pIOC,swedish,Gubben i lådan,Daniel Adams-Ray,0.562,0.629
5lCSYAc6ILqMS31S6cQ1r0,swedish,Jag ska måla hela världen lilla mamma,Various Artists,0.573,0.473
18VAjAG3abDUk07HjofIpN,swedish,Hon är så söt,Bo Kaspers Orkester,0.353,0.239
0GiN5bEBn1jZH5npIzrKYh,swedish,Baby Boom,Magnus Uggla,0.55,0.911
3sesq9P6ndjuqaq5om7sxT,synth-pop,I Put A Spell On You,Annie Lennox,0.299,0.366
47muNlVTjDtQfyUqDaiFlN,synth-pop,Go,Grimes,0.279,0.796
51ZPtAuqT0V5lNONYZTrxy,synth-pop,Hey Now,London Grammar,0.0393,0.28
78J9MBkAoqfvyeEpQKJDzD,synth-pop,Step,Vampire Weekend,0.624,0.724
1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.775
5c9YHjSjEZxaCxsF1Gy5Jt,synth-pop,From Nowhere,Dan Croll,0.658,0.883
4VbDJMkAX3dWNBdn3KH6Wx,synth-pop,Helena Beat,Foster The People,0.736,0.876
70AoHzwXbJBdz3DZ5fSDfY,synth-pop,Habits (Stay High),Tove Lo,0.421,0.712
2DFi8rwHcVkTTgu7PULhtI,synth-pop,My Type,Saint Motel,0.578,0.897
3JsA2sWDNR9oQogGAzqqtH,synth-pop,Open,Rhye,0.231,0.324
5fpZBXuorlUCC9SP6LVuw3,synth-pop,West Coast,Lana Del Rey,0.461,0.591
4Sfa7hdVkqlM8UW5LsSY3F,synth-pop,Take a Walk,Passion Pit,0.445,0.755
6t6oULCRS6hnI7rm0h5gwl,synth-pop,Some Nights,fun.,0.392,0.738
0jpjNHMrpvPhYP4yjx7xAV,synth-pop,Let Go for Tonight,Foxes,0.299,0.808
1GU97kVt3xfUEasHevly6u,tango,La Trampera,Aníbal Troilo,0.73,0.342
3eBFyNyUjZJDYjRRjR9X3O,tango,Taquito Militar,Mariano Mores,0.501,0.484
5pGwtsdw7kUdMrD7ypSks4,tango,Loca,Orquesta Juan D' Arienzo,0.573,0.395
5ed3J4o7pY1XHACB30tNKl,tango,Patotero Sentimental,Carlos Di Sarli,0.418,0.246
0ldCPU8ODDYVJCj9yR3wrr,tango,El Misionero,Otros Aires,0.696,0.603
3KpYUXnUs9GS5FuysIBj6z,tango,Pena mulata,Various Artists,0.809,0.295
2Kom4EEmBCR9tEzfrFMMKO,tango,La Cumparsita,Oscar Aleman,0.718,0.368
1oAlQCdktYw4VhLRLo5Nlr,tango,Imperial,Astor Piazzolla,0.302,0.328
6iRwmZBaTiFohdL6RGJPCG,tango,Sweet Dreams,Tanghetto,0.366,0.656
1a7sn4dOiNBUG3In3vUR2b,tango,Tus Labios Me Diran,Carlos Di Sarli,0.58,0.448
2tVv7YO8qTcdnHvnnoIvsj,tango,La Cumparsita,Juan D'Arienzo,0.471,0.182
7j6SFxOpTEdip118teN71c,tango,Mentías,Juan D'Arienzo,0.846,0.296
36aNOWWuepUG6rgLuJyNx0,tango,Zitarrosa,Bajofondo,0.694,0.533
3XaSDElucjBkM3qFe1ynms,tango,Una Música Brutal,Gotan Project,0.378,0.554
2qGtkrgB1o4bu9PNSldJ2A,tango,Rotos En El Raval,Otros Aires,0.529,0.7
043bfUkTydw0xJ5JjOT91w,techno,Don't You Worry Child,Swedish House Mafia,0.338,0.88
0y0LNqWSA4Pv2KawzSi4MW,techno,The Man With The Red Face - Video Edit,Laurent Garnier,0.441,0.731
6wC77XJJ1VskyUeJUyBaHM,techno,Kingswing,Matador,0.228,0.762
4ftfnryuTPdsuyCiAZAcx8,techno,Wes,Various Artists,0.145,0.712
1UF1dQ8vhfDRMahFZ8Kq4a,techno,Fade Into Darkness - Vocal Club Mix,Avicii,0.602,0.848
7aCZfs36tXkWVFItKHNGcE,techno,Wizard,Martin Garrix,0.23,0.902
1MStD9BL45z43DfhBVU1dr,techno,Smash (Live Version Remastered),Gabriel Ananda,0.167,0.9
5OWhFeNXZ2RGbsGpl3rIc3,techno,Da Funk / Daftendirekt,Daft Punk,0.546,0.859
78Qmh6dXjlAGSxwzTzOxYO,techno,Be Quiet,Various Artists,0.872,0.657
5QcSDOm6mcvFDl7KBT1fHv,techno,Spaceman - Carnage Festival Trap Remix,Hardwell,0.238,0.497
5Muk08hnvAKtf0MDHqIq5j,techno,Hold On - Sub Focus Remix,Various Artists,0.0393,0.931
0QlUdVh52dnJhPNONkxnIB,techno,The Shuffle,Various Artists,0.761,0.923
0fTFmyy8AwWHiRoDgTh80w,techno,Vava Voom,Bassnectar,0.163,0.97
7exUoxdFveXFCGkW0fAIlC,trance,Right Back (Radio Edit),Yuri Kane,0.229,0.71
1UPyhGntpIx9jGJ5UVtKVS,trance,Call Me A Spaceman - Radio Edit,Hardwell,0.35,0.877
3yitiXJG14YtXXPFVoNvb1,trance,I Remember,deadmau5,0.59,0.679
4ha08Bx9FiLGpUJNmWjnsp,trance,Go It Alone - Club Mix,Dash Berlin,0.502,0.704
5stgIBkA3UohEBsBxJbYYn,trance,Falling,Tiësto,0.396,0.504
3kVEiFMRMNRYPsBTLuoXvE,trance,Barra,Cosmic Gate,0.622,0.853
4MTyVQy3xvgwDJRDgI5RKg,trance,Massive (Midway Remix),Ralphie B,0.341,0.992
0Q8ZRnLbxzXkv9zkJJcLl6,trance,Where Do I Start - Armin van Buuren Remix,Chicane,0.112,0.456
6b5SMeRybM8vrzkMPgLWKT,trance,Liquid Logic - Original Mix,Various Artists,0.188,0.805
2XBJWfLoKxi9MdiVfnFRj6,trance,Just Be (feat. Kristy Hawksha),Tiësto,0.363,0.793
0bSX0m7Tle75P0BAQFgh0C,trance,Portobello - Original Mix,Various Artists,0.639,0.853
6f05PhKIlarF6ZaLLpsWl7,trance,Fight The Fire (Mix Cut) - Stoneface & Terminal Remix,Armin van Buuren,0.126,0.939
1vYdGALqskKhzUxHRekdJm,trance,Behind - Club Mix,ATB pres. Flanders,0.189,0.657
2ffj3AdpkTiZqv63hmoCUB,trance,Dreamtime,Vimana,0.774,0.861
0PCRR19Pf4iiuvSrPxtQ0x,trance,Sunshine,David Guetta,0.219,0.8
3VCQ75ZB0P76Y89qU5j66a,trip-hop,Bullet Proof,Morcheeba,0.372,0.795
1abr4ed6SwTqL8BwNlmz32,trip-hop,Joy Luck Club,Massive Attack,0.0397,0.491
0XiHcuUEf1wmvmX1cOaVR9,trip-hop,Eyesdown,Bonobo,0.183,0.455
2Vb2IEQqjgFjGl9Ym0sGmz,trip-hop,Germanic,Deceptikon,0.566,0.689
4NB5SS3LB9hoYz47V3enYk,trip-hop,Siren,Emancipator,0.117,0.478
0BSJ1iQEmGibLCPMHGtdo7,trip-hop,Lost In Thought,Jon Hopkins,0.201,0.318
0zgQdCrmcqNlXdxrvREA8r,trip-hop,Pit Stop - Take Me Home,Nathaniel Merriweather,0.332,0.573
6yzqdl5qv6BGu6BlRNWIDa,trip-hop,Spying Glass,Massive Attack,0.329,0.454
1MtNNFxiscyrLG7FclQtU5,trip-hop,I Want You,Massive Attack,0.533,0.478
4w3zR0z2oqv8ijhOkTnRvT,trip-hop,Eyes on Fire,Blue Foundation,0.367,0.383
4s4d01dVv1DBSwkytKIfuW,trip-hop,Yeti's Lament,Berry Weight,0.239,0.475
5T1qrgzUVWUIVy2lH0ziaH,trip-hop,Sunday Seance,Blockhead,0.47,0.666
2A5Cl0fxSJDGs7SC3fryhR,trip-hop,(Exchange),Massive Attack,0.32,0.21
2yWyFT6bW1Rd9cjVvYi4v8,trip-hop,Superstylin',Groove Armada,0.928,0.798
4Gkd4msFAFTiDxFZcg9r8i,trip-hop,Ketto,Bonobo,0.31,0.784
3NUcDEtKyEksqEi5aNi1lO,turkish,Kıskıvrak,Sibel Can,0.898,0.967
0iUpm7wdpsRnmFFMTSfNTb,turkish,Olsun,Halil Sezai,0.421,0.542
2LlvrdnLa3XbB1b4jYuCnl,turkish,R U Mine?,Arctic Monkeys,0.619,0.758
5pFnAUrpAkTXpTgEHjXZjX,turkish,Sudan Sebep,Various Artists,0.799,0.882
4X8vGX8iXBJnXQHRsno6eP,turkish,Seni Sevmediğim Yalan,İbrahim Tatlıses,0.523,0.492
4ufgqeYeeT1Hbf46rGyt7q,turkish,Bounce - Original Mix,Tarkan,0.784,0.877
4uCoNMrLWcP0fKFYwGgPsL,turkish,Unutulmuyor,Hande Yener,0.887,0.919
2S1gC4V4CFoVn3wcukA2jL,turkish,Şans Meleğim (Ozan Doğulu Mix),Kenan Doğulu,0.634,0.874
6D5pfooPP6hi99RaXjkDsP,turkish,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813
2fQxE0jVrjNMT9oJAXtSJR,turkish,Domino,Jessie J,0.781,0.557
0M3pMGb9azbcqfuUCdOE8g,turkish,Yalnız Ordusu,Erdem Kınay,0.416,0.79
3LQSvSB8BBTSBKWmxn1OOl,turkish,Türkan,Demet Akalın,0.473,0.877
7jA4agDnt1Oc6Fn2hifX0t,work-out,Bohemian Like You,Various Artists,0.659,0.936
5fnA9mkIfScSqHIpeDyvck,work-out,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875
13RIj7hvyNBRFYOrIOOldq,work-out,Drop The World,Lil Wayne,0.383,0.906
2tW2Kn1IGFFVfRVnQE2UaQ,work-out,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,Ivan Gough,0.376,0.831
5x9VIW2fS21JMswOt6AORI,work-out,Classic,MKTO,0.8,0.781
0fuP0ykgrDSxk5odNU7Gy2,work-out,22,Taylor Swift,0.649,0.74
0yQw3d0iQDjMrxaVHFv77J,work-out,Strange Clouds (feat. Lil Wayne),B.o.B,0.8,0.665
3imITUqEhkebNbOoS1yrWm,work-out,All I Want,A Day To Remember,0.207,0.981
0Ph6L4l8dYUuXFmb71Ajnd,work-out,Livin' la Vida Loca,Ricky Martin,0.933,0.954
5tXyNhNcsnn7HbcABntOSf,work-out,DJ Got Us Fallin' In Love,Usher,0.669,0.878
4O594chXfv4lHvneDP0Ud0,work-out,Animals,Maroon 5,0.358,0.75
6dEnpbXyamib2EJnRhTt0G,work-out,Suit & Tie,Justin Timberlake,0.357,0.596
5FQazQxWUHsJ8QDaXLdFzR,work-out,Blow,Kesha,0.769,0.73
0sYqxDJTDEDHPPZqY3lmWE,world-music,Youssou,Etoile De Dakar,0.957,0.666
2YVEQ4PKXE2Mx4Zu8ehRoB,world-music,Weyu Lárigi Weyu (Day by Day),Andy Palacio,0.877,0.436
3JuKAMVJJIcRSnIrMq6SNY,world-music,Siyaishaya Ingoma (Sing Out For Love),Idan Raichel,0.708,0.503
5nG4Md4WHFP6051O9MuaOO,world-music,Batoumambe,Habib Koité,0.834,0.746
6EfnV1gqQYLPKvvzkfuZo0,world-music,Amarrao con fé,Puerto Plata,0.962,0.66
5Ts0RJbuBHJJYDcfRl6tS0,world-music,East Africa,Augustus Pablo,0.839,0.521
1HIrOjfpGrONXgylYv9UTk,world-music,O Rey Chhori,A.R. Rahman,0.347,0.398
6sZHTqeu5AUjz2D9p5ogm8,world-music,Poye,Issa Bagayogo,0.947,0.658
4GAdaEzequJ7paXe7ZY01u,world-music,Karamo,AfroCubism,0.835,0.475
3Ika1afPnLLHTvuSHKGY02,world-music,Le Premier Bonheur Du Jour,Os Mutantes,0.257,0.384
5UeduneSfmWnHM0cE0BckR,world-music,Dub On My Mind,King Tubby,0.541,0.515
6Z6gQlrxErDgvYfe0KEzTf,world-music,Fields of Gold,Pet Music World,0.0393,0.109
0uZbMcQP8LWeFKXf1h3KQT,world-music,Wily Kataso - feat. Tunde & Kyp of TV On The Radio,Amadou & Mariam,0.882,0.77
7vPKfwEsnAI5vVtuKQXK8l,world-music,Tenidagh Hegh Djeredjere,Tinariwen,0.677,0.707
7uDjOQtIiy7wk2UQdHj97u,world-music,Mi niña Lola,Buika,0.191,0.275
